Date,Elevation (feet),Storage (af),Evaporation (af),Inflow** (cfs),Unregulated Inflow*** (cfs),Power Release (cfs),Bypass Release (cfs),Spillway Release (cfs),Total Release (cfs),
30-Dec-85,3687.15,22320600,1406,15593,10617,10971, , ,10800, 
31-Dec-85,3687.19,22326700,1407,14431,10503,11704, , ,10400, 
1-Jan-86,3687.22,22331200,458,10701,5820,7419, , ,8020, 
2-Jan-86,3687.25,22335800,458,15236,9976,13943, , ,12500, 
3-Jan-86,3687.21,22329700,458,11810,6139,15582, , ,14900, 
4-Jan-86,3687.22,22331200,458,14648,10820,13617, , ,13600, 
5-Jan-86,3687.21,22329700,458,9714,5861,10386, , ,10300, 
6-Jan-86,3687.27,22338800,458,14676,11239,9307, , ,9490, 
7-Jan-86,3687.25,22335800,458,9398,3455,11287, , ,10800, 
8-Jan-86,3687.23,22332700,458,10243,5095,12315, , ,11700, 
9-Jan-86,3687.23,22332700,458,13231,6511,13790, , ,13000, 
10-Jan-86,3687.15,22320600,458,8342,2388,14956, , ,14700, 
11-Jan-86,3687.17,22323600,458,15864,9776,14640, , ,14000, 
12-Jan-86,3687.18,22325200,458,14302,8391,13612, , ,13200, 
13-Jan-86,3687.18,22325200,458,13331,7171,13663, , ,13100, 
14-Jan-86,3687.18,22325200,458,14331,8684,14075, , ,14100, 
15-Jan-86,3687.14,22319100,458,10309,5620,15057, , ,13400, 
16-Jan-86,3687.06,22307000,457,11642,5953,18991, , ,18000, 
17-Jan-86,3686.93,22287400,457,10158,4336,21459, , ,20600, 
18-Jan-86,3686.86,22276900,457,13613,8384,19566, , ,19100, 
19-Jan-86,3686.83,22272300,457,13826,8381,16304, , ,16100, 
20-Jan-86,3686.79,22266300,457,13563,7491,16386, , ,16600, 
21-Jan-86,3686.73,22257200,456,12675,7304,18482, , ,17400, 
22-Jan-86,3686.67,22248200,456,12830,7581,18401, , ,17500, 
23-Jan-86,3686.6,22237700,456,13413,8115,19271, , ,18900, 
24-Jan-86,3686.45,22215000,456,8470,3618,21778, , ,20600, 
25-Jan-86,3686.29,22191000,455,9862,5491,23767, , ,22700, 
26-Jan-86,3686.14,22168400,455,11724,6757,24740, , ,23800, 
27-Jan-86,3685.98,22144400,454,11161,6531,24312, , ,24000, 
28-Jan-86,3685.81,22118900,454,8844,3774,23257, , ,22500, 
29-Jan-86,3685.73,22106900,454,13795,7886,20509, , ,20100, 
30-Jan-86,3685.62,22090400,453,11944,6501,21314, , ,20700, 
31-Jan-86,3685.59,22085900,453,15078,9309,17180, , ,17300, 
1-Feb-86,3685.48,22069400,548,11892,7946,22146, , ,20600, 
2-Feb-86,3685.35,22049900,547,10758,5566,21858, , ,21100, 
3-Feb-86,3685.25,22034900,547,14208,9583,22757, , ,22100, 
4-Feb-86,3685.15,22020000,546,13463,6686,22558, , ,21300, 
5-Feb-86,3684.99,21996100,546,10362,4521,23935, , ,23100, 
6-Feb-86,3684.92,21985600,546,16958,11993,22870, , ,22400, 
7-Feb-86,3684.77,21963200,545,11078,5825,24024, , ,23000, 
8-Feb-86,3684.63,21942300,545,11995,6823,23503, , ,23100, 
9-Feb-86,3684.48,21919900,544,10078,4184,22681, , ,22000, 
10-Feb-86,3684.39,21906500,544,14978,10026,22522, , ,22000, 
11-Feb-86,3684.22,21881200,543,8698,3156,23166, , ,22200, 
12-Feb-86,3684.13,21867800,543,13578,8120,20695, , ,20600, 
13-Feb-86,3684.04,21854400,543,13977,7558,21544, , ,21000, 
14-Feb-86,3683.93,21838100,542,11298,4913,20014, , ,19900, 
15-Feb-86,3683.84,21824700,542,13677,10080,21488, , ,20700, 
16-Feb-86,3683.73,21808400,541,11598,7303,20306, , ,20200, 
17-Feb-86,3683.65,21796500,541,11194,8046,17620, , ,17400, 
18-Feb-86,3683.57,21784600,541,13993,10151,20700, , ,20200, 
19-Feb-86,3683.45,21766800,540,10081,7857,20382, , ,19500, 
20-Feb-86,3683.43,21763800,540,17639,16849,19445, , ,19000, 
21-Feb-86,3683.4,21759400,540,18477,16334,20993, , ,20600, 
22-Feb-86,3683.43,21763800,540,22969,21473,21070, , ,20300, 
23-Feb-86,3683.57,21784600,541,29999,28794,18541, , ,18400, 
24-Feb-86,3683.62,21792000,541,23702,22242,19856, , ,19400, 
25-Feb-86,3683.63,21793500,541,21490,20712,20854, , ,20400, 
26-Feb-86,3683.6,21789100,541,18277,15039,20358, , ,20400, 
27-Feb-86,3683.6,21789100,541,18773,15461,19334, , ,18500, 
28-Feb-86,3683.57,21784600,541,18723,15165,20414, , ,20900, 
1-Mar-86,3683.57,21784600,827,18017,13771,17753, , ,17600, 
2-Mar-86,3683.53,21778700,827,17305,15766,21689, , ,20100, 
3-Mar-86,3683.43,21763800,827,16604,16054,24400, , ,24300, 
4-Mar-86,3683.34,21750500,826,16975,17319,24638, , ,23800, 
5-Mar-86,3683.24,21735700,826,16258,17099,24591, , ,23900, 
6-Mar-86,3683.15,21722300,825,16620,16518,23494, , ,23500, 
7-Mar-86,3683.04,21706100,825,15495,15132,24719, , ,23900, 
8-Mar-86,3682.88,21682400,824,12311,11533,23802, , ,24800, 
9-Mar-86,3682.85,21678000,824,21020,19931,24386, , ,23000, 
10-Mar-86,3682.77,21666200,823,19590,19180,25430, , ,25600, 
11-Mar-86,3682.63,21645500,822,13844,12363,24806, , ,24700, 
12-Mar-86,3682.54,21632200,822,19173,18274,26185, , ,26000, 
13-Mar-86,3682.44,21617400,821,19356,18176,27095, , ,27000, 
14-Mar-86,3682.68,21652800,823,42990,41496,23079, , ,23300, 
15-Mar-86,3682.49,21624800,822,4669,2827,18185, , ,19500, 
16-Mar-86,3682.33,21601200,821,12664,12362,26888, , ,25100, 
17-Mar-86,3682.27,21592400,821,20622,19579,24465, , ,25000, 
18-Mar-86,3682.15,21574700,820,17176,14402,27002, , ,26400, 
19-Mar-86,3682.04,21558500,819,17892,15894,26478, , ,26300, 
20-Mar-86,3681.92,21540800,819,17675,15627,26780, , ,26900, 
21-Mar-86,3681.8,21523200,818,16529,14641,25594, , ,25700, 
22-Mar-86,3681.68,21505500,817,16775,15187,26170, , ,26000, 
23-Mar-86,3681.56,21487900,817,17429,16513,26569, , ,26600, 
24-Mar-86,3681.37,21460000,816,11420,9667,26178, , ,26200, 
25-Mar-86,3681.28,21446800,815,19624,17694,26437, , ,26400, 
26-Mar-86,3681.12,21423400,815,14270,12363,26494, , ,26600, 
27-Mar-86,3681.01,21407300,814,17544,14850,25599, , ,25900, 
28-Mar-86,3680.92,21394100,813,19823,17714,26164, , ,26600, 
29-Mar-86,3680.85,21383900,813,19456,16124,24380, , ,24600, 
30-Mar-86,3680.76,21370700,813,20323,18410,26818, , ,27100, 
31-Mar-86,3680.68,21359000,812,20639,19186,25789, , ,26600, 
1-Apr-86,3680.74,21367700,1323,31604,32346,26236, , ,26200, 
2-Apr-86,3680.69,21360400,1322,24392,24666,26787, , ,27700, 
3-Apr-86,3680.88,21388200,1324,41605,41862,25707, , ,25800, 
4-Apr-86,3681.06,21414600,1325,41343,40278,26103, , ,26300, 
5-Apr-86,3681.24,21440900,1327,42790,43641,27255, , ,27800, 
6-Apr-86,3681.34,21455600,1328,36374,46279,27260, , ,27700, 
7-Apr-86,3681.42,21467300,1328,34741,42580,27440, , ,27700, 
8-Apr-86,3681.47,21474700,1329,32399,38701,27208, , ,27700, 
9-Apr-86,3681.54,21484900,1329,35624,37936,29369, , ,29400, 
10-Apr-86,3681.5,21479100,1329,28212,29816,30318, , ,30700, 
11-Apr-86,3681.49,21477600,1329,31054,33000,30738, , ,31200, 
12-Apr-86,3681.5,21479100,1329,32987,35735,30994, , ,31500, 
13-Apr-86,3681.49,21477600,1329,31354,32896,30977, , ,31500, 
14-Apr-86,3681.49,21477600,1329,32170,33026,31049, , ,31500, 
15-Apr-86,3681.44,21470200,1329,25341,27463,27661, , ,28700, 
16-Apr-86,3681.53,21483500,1329,35612,37303,27135, , ,27700, 
17-Apr-86,3681.52,21482000,1329,28254,29458,28343, , ,28400, 
18-Apr-86,3681.5,21479100,1329,29991,31517,30411, , ,30900, 
19-Apr-86,3681.49,21477600,1329,28954,29610,27786, , ,29100, 
20-Apr-86,3681.56,21487900,1330,32279,33577,26134, , ,26000, 
21-Apr-86,3681.57,21489300,1330,31633,31501,29580, , ,30200, 
22-Apr-86,3681.56,21487900,1330,30108,30865,29245, , ,30200, 
23-Apr-86,3681.51,21480500,1329,27141,26949,30212, , ,30500, 
24-Apr-86,3681.52,21482000,1329,32787,32741,30924, , ,31300, 
25-Apr-86,3681.52,21482000,1329,32270,31840,30953, , ,31600, 
26-Apr-86,3681.52,21482000,1329,32170,33867,30959, , ,31500, 
27-Apr-86,3681.6,21493700,1330,38441,41170,30796, , ,31400, 
28-Apr-86,3681.75,21515800,1331,40705,44425,27155, , ,28000, 
29-Apr-86,3681.88,21534800,1332,38717,42436,27140, , ,27700, 
30-Apr-86,3682.06,21561400,1334,43056,46801,27330, , ,27900, 
1-May-86,3682.18,21579000,1535,38057,44088,27130, , ,27700, 
2-May-86,3682.34,21602600,1536,40925,47069,26760, , ,27300, 
3-May-86,3682.47,21621800,1537,38430,42155,26529, , ,27200, 
4-May-86,3682.66,21649800,1539,43122,47447,26668, , ,27100, 
5-May-86,3682.99,21698600,1542,54450,59320,26492, , ,27100, 
6-May-86,3683.33,21748900,1546,55968,61362,27112, , ,27800, 
7-May-86,3683.9,21833500,1551,74647,83622,27033, , ,27800, 
8-May-86,3684.19,21876600,1554,56052,64766,26880, , ,31800, 
9-May-86,3684.4,21907900,1556,58528,68243,28750, , ,40700, 
10-May-86,3684.57,21933200,1558,61362,71195,30160, , ,46800, 
11-May-86,3684.61,21939200,1558,51153,59038,30460, , ,47100, 
12-May-86,3684.61,21939200,1558,48586,56972,31160, , ,47800, 
13-May-86,3684.57,21933200,1558,49919,57666,35760, , ,52400, 
14-May-86,3684.54,21928700,1558,49735,55078,34760, , ,51400, 
15-May-86,3684.5,21922800,1557,48573,51792,34360, , ,51000, 
16-May-86,3684.35,21900400,1556,40788,43582,35560, , ,52200, 
17-May-86,3684.25,21885500,1555,44371,46527,35060, , ,51700, 
18-May-86,3684.24,21884000,1555,52067,53856,35460, , ,52100, 
19-May-86,3684.18,21875100,1554,48038,48975,35460, , ,52100, 
20-May-86,3684.09,21861700,1553,45687,46582,35560, , ,52200, 
21-May-86,3684.16,21872100,1554,56946,55675,33860, , ,50500, 
22-May-86,3684.11,21864700,1553,47554,47215,34160, , ,50800, 
23-May-86,3684.09,21861700,1553,50950,51078,35160, , ,51800, 
24-May-86,3684.13,21867600,1554,55996,55799,35360, , ,52000, 
25-May-86,3684.24,21884000,1555,61614,63651,35260, , ,51900, 
26-May-86,3684.36,21901900,1556,62431,65880,35260, , ,51900, 
27-May-86,3684.46,21916800,1557,60798,62973,35260, , ,51900, 
28-May-86,3684.6,21937700,1558,64066,67996,35260, , ,51900, 
29-May-86,3684.7,21952500,1559,60745,66881,35260, , ,51900, 
30-May-86,3684.94,21988400,1562,72235,78329,35260, , ,51900, 
31-May-86,3685.09,22010800,1563,64985,71007,35360, , ,52000, 
1-Jun-86,3685.28,22039200,2470,68309,75472,34860, , ,51600, 
2-Jun-86,3685.45,22064700,2473,63532,70415,34550, , ,48400, 
3-Jun-86,3685.84,22123100,2478,77549,86060,36430, , ,44500, 
4-Jun-86,3686.01,22148700,2481,55890,64970,32630, , ,40700, 
5-Jun-86,3686.42,22210300,2487,75995,86635,32920, , ,41200, 
6-Jun-86,3686.82,22270600,2493,74391,85796,32130, , ,40300, 
7-Jun-86,3687.24,22334000,2500,76482,89277,32630, , ,40700, 
8-Jun-86,3687.67,22399000,2506,77556,92977,32830, , ,40900, 
9-Jun-86,3688.29,22493100,2516,91006,110227,33460, , ,38500, 
10-Jun-86,3688.82,22573700,2524,77059,96400,30773, , ,31900, 
11-Jun-86,3689.4,22662100,2532,81211,107443,30737, , ,31800, 
12-Jun-86,3689.9,22738600,2540,74935,103830,30788, , ,32000, 
13-Jun-86,3690.32,22803000,2546,68250,96360,30747, , ,31900, 
14-Jun-86,3690.67,22856700,2552,62426,87587,30634, , ,31900, 
15-Jun-86,3691.05,22915200,2557,64343,91824,30023, , ,31200, 
16-Jun-86,3691.37,22964600,2562,60790,86145,31131, , ,32600, 
17-Jun-86,3691.73,23020100,2568,64415,91537,31229, , ,32900, 
18-Jun-86,3691.98,23058800,2572,55269,84967,31167, , ,32900, 
19-Jun-86,3692.29,23106800,2576,60535,87553,31286, , ,33100, 
20-Jun-86,3692.58,23151800,2581,59004,83434,31292, , ,33200, 
21-Jun-86,3692.89,23199900,2585,60694,81904,31203, , ,33200, 
22-Jun-86,3693.18,23245000,2590,58563,77606,30849, , ,32700, 
23-Jun-86,3693.46,23288600,2594,55948,79488,29084, , ,30900, 
24-Jun-86,3693.74,23332200,2598,57350,70964,30402, , ,32300, 
25-Jun-86,3693.94,23363500,2601,49855,72679,29352, , ,31500, 
26-Jun-86,3694.15,23396300,2604,48073,66246,27498, , ,28900, 
27-Jun-86,3694.4,23435400,2608,51305,68964,26895, , ,28700, 
28-Jun-86,3694.57,23462000,2611,46500,63722,29067, , ,30700, 
29-Jun-86,3694.74,23488700,2613,45856,60815,28185, , ,30000, 
30-Jun-86,3694.99,23527900,2617,52864,69136,28711, , ,30200, 
1-Jul-86,3695.19,23559300,3023,45722,59143,24413, , ,27100, 
2-Jul-86,3695.48,23604900,3028,47356,58244,19734, , ,21000, 
3-Jul-86,3695.7,23639500,3032,42169,51741,20664, , ,21800, 
4-Jul-86,3695.95,23678900,3037,43485,51714,18536, , ,20500, 
5-Jul-86,3696.2,23718400,3041,42041,48982,17445, , ,19000, 
6-Jul-86,3696.44,23756300,3045,40372,45668,16574, , ,18200, 
7-Jul-86,3696.72,23800600,3050,46059,50765,19161, , ,20400, 
8-Jul-86,3696.91,23830700,3053,38429,43130,19117, , ,20500, 
9-Jul-86,3697.09,23859200,3056,38159,43330,19761, , ,21100, 
10-Jul-86,3697.3,23892500,3060,41075,45073,19711, , ,21400, 
11-Jul-86,3697.52,23927500,3064,41002,41430,18630, , ,20400, 
12-Jul-86,3697.8,23972000,3069,42078,41157,14268, , ,16300, 
13-Jul-86,3698.12,24023000,3074,41020,41449,9934, , ,11700, 
14-Jul-86,3698.36,24061200,3078,37452,38964,14553, , ,15100, 
15-Jul-86,3698.65,24107500,3084,43065,42070,14109, , ,16300, 
16-Jul-86,3698.77,24126700,3086,30010,27799,16745, , ,18000, 
17-Jul-86,3698.97,24158700,3089,39782,36697,19533, , ,20800, 
18-Jul-86,3699.1,24179500,3091,33984,30378,19533, , ,21100, 
19-Jul-86,3699.4,24227500,3097,41997,38216,11817, , ,14300, 
20-Jul-86,3699.45,24235500,3097,21718,17796,15391, , ,15800, 
21-Jul-86,3699.76,24285300,3103,52081,49036,21493, , ,23400, 
22-Jul-86,3699.77,24286900,3103,25836,23925,22139, , ,23400, 
23-Jul-86,3699.86,24301400,3105,36861,35150,25399, , ,27400, 
24-Jul-86,3699.94,24314200,3106,37136,36692,26700, , ,28600, 
25-Jul-86,3699.97,24319000,3106,33480,33340,27883, , ,29300, 
26-Jul-86,3699.91,24309400,3105,26039,28968,27560, , ,29700, 
27-Jul-86,3700.02,24327100,3107,29405,32178,16296, , ,18200, 
28-Jul-86,3700,24323900,3107,24224,27045,24549, , ,24400, 
29-Jul-86,3699.89,24306200,3105,20728,21112,27524, , ,28800, 
30-Jul-86,3699.83,24296500,3104,24184,29209,26924, , ,27900, 
31-Jul-86,3699.71,24277200,3102,19855,23082,27834, , ,28800, 
1-Aug-86,3699.54,24250000,3083,15444,18598,27679, , ,28700, 
2-Aug-86,3699.4,24227500,3081,17502,19670,27317, , ,28200, 
3-Aug-86,3699.22,24198700,3078,14570,14971,27507, , ,28700, 
4-Aug-86,3699.2,24195400,3077,18055,18036,16651, , ,18300, 
5-Aug-86,3699.18,24192200,3077,17109,17020,16641, , ,17300, 
6-Aug-86,3699.04,24169800,3075,7554,7888,17080, , ,18200, 
7-Aug-86,3699.02,24166600,3074,16708,15573,16492, , ,16900, 
8-Aug-86,3698.95,24155400,3073,14651,14890,18960, , ,19200, 
9-Aug-86,3698.75,24123400,3070,6024,3684,21380, , ,21900, 
10-Aug-86,3698.59,24097900,3067,15162,13403,26950, , ,27500, 
11-Aug-86,3698.37,24062800,3063,9833,8362,26414, , ,27400, 
12-Aug-86,3698.2,24035600,3060,14233,12987,26576, , ,27500, 
13-Aug-86,3698.03,24008600,3057,14340,13620,26601, , ,27500, 
14-Aug-86,3697.81,23973500,3053,9928,8181,26617, , ,27500, 
15-Aug-86,3697.72,23959200,3052,18153,16796,23415, , ,24400, 
16-Aug-86,3697.47,23919500,3048,7420,5697,26555, , ,27500, 
17-Aug-86,3697.27,23887700,3044,10820,9151,25917, , ,26600, 
18-Aug-86,3697.07,23856000,3041,11773,10596,26611, , ,27500, 
19-Aug-86,3696.8,23813200,3036,5126,3781,26071, , ,26900, 
20-Aug-86,3696.65,23789400,3034,16071,14663,26641, , ,27500, 
21-Aug-86,3696.41,23751500,3029,8591,6752,25935, , ,27700, 
22-Aug-86,3696.28,23730900,3027,11110,9375,20904, , ,20800, 
23-Aug-86,3696.01,23688300,3023,5928,4529,26751, , ,27600, 
24-Aug-86,3695.8,23655200,3019,10699,9220,26419, , ,27200, 
25-Aug-86,3695.58,23620500,3015,10226,8364,26711, , ,27600, 
26-Aug-86,3695.41,23593800,3012,12181,11578,23930, , ,25200, 
27-Aug-86,3695.22,23563900,3009,8737,7337,22899, , ,23500, 
28-Aug-86,3695.18,23557600,3008,24387,23400,25722, , ,26300, 
29-Aug-86,3695.04,23535600,3006,15937,15887,25873, , ,26400, 
30-Aug-86,3694.91,23515200,3004,18307,17146,27302, , ,27900, 
31-Aug-86,3694.72,23485400,3000,13487,12341,27648, , ,28200, 
1-Sep-86,3694.58,23463500,2852,17513,16202,27668, , ,28000, 
2-Sep-86,3694.44,23441500,2849,15758,14700,25042, , ,26300, 
3-Sep-86,3694.24,23410200,2846,7892,7180,23765, , ,23500, 
4-Sep-86,3694.09,23386800,2844,13793,12464,24253, , ,25100, 
5-Sep-86,3693.92,23360200,2841,13149,12138,26207, , ,26200, 
6-Sep-86,3693.69,23324300,2837,10183,8796,27719, , ,28300, 
7-Sep-86,3693.5,23294700,2834,13812,11633,28207, , ,28500, 
8-Sep-86,3693.29,23262000,2831,12122,10217,27816, , ,28500, 
9-Sep-86,3693.23,23252600,2830,23809,21645,26784, , ,27500, 
10-Sep-86,3692.95,23209000,2825,5684,3727,27871, , ,28000, 
11-Sep-86,3692.77,23181100,2822,15032,12944,28380, , ,28800, 
12-Sep-86,3692.6,23154700,2819,16247,14430,28591, , ,29200, 
13-Sep-86,3692.43,23128300,2817,16646,15599,29199, , ,29600, 
14-Sep-86,3692.2,23092700,2813,11334,9889,28885, , ,29300, 
15-Sep-86,3692.03,23066400,2810,14097,15654,26349, , ,27000, 
16-Sep-86,3691.82,23033900,2807,11019,10959,26737, , ,27300, 
17-Sep-86,3691.63,23004500,2804,12805,11370,26777, , ,27400, 
18-Sep-86,3691.41,22970500,2800,10599,8704,26943, , ,27700, 
19-Sep-86,3691.17,22933500,2796,9064,7718,27071, , ,27800, 
20-Sep-86,3690.98,22904300,2793,13209,11974,26857, , ,27700, 
21-Sep-86,3690.73,22865800,2789,7843,6139,26670, , ,27400, 
22-Sep-86,3690.58,22842800,2787,15882,13970,26074, , ,27000, 
23-Sep-86,3690.41,22816600,2784,10638,8314,22797, , ,23500, 
24-Sep-86,3690.32,22802800,2782,20189,17956,25731, , ,26300, 
25-Sep-86,3690.16,22778300,2780,15461,13380,26495, , ,27400, 
26-Sep-86,3690.09,22767500,2779,22021,19626,26025, , ,26500, 
27-Sep-86,3689.96,22747600,2777,16265,13596,24734, , ,25700, 
28-Sep-86,3689.9,22738400,2776,21490,20368,24592, , ,25100, 
29-Sep-86,3689.78,22720100,2774,17934,16833,25908, , ,26500, 
30-Sep-86,3689.62,22695600,2771,14557,15124,25807, , ,26500, 
1-Oct-86,3689.6,22692500,1863,19252,20468,18205, , ,20000, 
2-Oct-86,3689.55,22684900,1863,13901,13642,16393, , ,17100, 
3-Oct-86,3689.56,22686400,1863,20356,19372,18079, , ,18600, 
4-Oct-86,3689.54,22683300,1863,17651,16228,18372, , ,18400, 
5-Oct-86,3689.51,22678700,1862,18035,16133,18499, , ,19600, 
6-Oct-86,3689.47,22672600,1862,18818,17320,20472, , ,21200, 
7-Oct-86,3689.47,22672600,1862,18639,16965,17418, , ,17700, 
8-Oct-86,3689.47,22672600,1862,20839,21290,18725, , ,19900, 
9-Oct-86,3689.47,22672600,1862,17539,16423,16059, , ,16600, 
10-Oct-86,3689.39,22660400,1861,14696,14165,19425, , ,20400, 
11-Oct-86,3689.55,22684900,1863,32180,32320,17624, , ,17900, 
12-Oct-86,3689.56,22686400,1863,20256,20232,17679, , ,18500, 
13-Oct-86,3689.57,22687900,1863,21256,22090,18883, , ,19500, 
14-Oct-86,3689.6,22692500,1863,22144,22270,17819, , ,18700, 
15-Oct-86,3689.62,22695600,1864,21128,20314,17920, , ,18500, 
16-Oct-86,3689.59,22691000,1863,17335,17650,18570, , ,18900, 
17-Oct-86,3689.59,22691000,1863,19340,19836,17413, , ,18400, 
18-Oct-86,3689.55,22684800,1863,16564,13486,18767, , ,19000, 
19-Oct-86,3689.57,22687900,1863,19228,17173,15325, , ,16600, 
20-Oct-86,3689.57,22687900,1863,19840,17814,18672, , ,18900, 
21-Oct-86,3689.52,22680200,1863,16147,13927,18635, , ,19400, 
22-Oct-86,3689.52,22680200,1863,19639,17555,17856, , ,18700, 
23-Oct-86,3689.5,22677200,1862,18506,17405,18529, , ,19200, 
24-Oct-86,3689.46,22671100,1862,16618,16233,18146, , ,19000, 
25-Oct-86,3689.44,22668000,1862,17951,18764,18335, , ,18700, 
26-Oct-86,3689.41,22663400,1861,16834,16147,17797, , ,18400, 
27-Oct-86,3689.36,22655800,1861,16200,16742,19060, , ,19400, 
28-Oct-86,3689.31,22648200,1860,16100,16691,18538, , ,19300, 
29-Oct-86,3689.25,22639000,1860,14128,14514,17610, , ,18200, 
30-Oct-86,3689.2,22631300,1859,15445,15907,18274, , ,18700, 
31-Oct-86,3689.22,22634400,1859,20726,20141,17772, , ,18100, 
1-Nov-86,3689.16,22625200,1837,16217,16093,19364, , ,20300, 
2-Nov-86,3689.15,22623700,1837,17409,16099,16956, , ,17300, 
3-Nov-86,3689.18,22628300,1837,23431,20483,19456, , ,20000, 
4-Nov-86,3689.18,22628300,1837,21026,19178,19080, , ,20100, 
5-Nov-86,3689.16,22625200,1837,19338,20771,20323, , ,20100, 
6-Nov-86,3689.16,22625200,1837,20526,21231,19065, , ,19600, 
7-Nov-86,3689.14,22622200,1836,17793,18426,17970, , ,18500, 
8-Nov-86,3689.21,22632900,1837,24453,22701,16119, , ,17700, 
9-Nov-86,3689.21,22632800,1837,15672,14154,15164, , ,14800, 
10-Nov-86,3689.17,22626700,1837,17105,14455,19552, , ,19500, 
11-Nov-86,3689.13,22620600,1836,16605,16203,17422, , ,19000, 
12-Nov-86,3689.1,22616100,1836,17576,15901,19532, , ,19100, 
13-Nov-86,3689,22600800,1835,16695,13620,23477, , ,24100, 
14-Nov-86,3688.91,22587100,1834,15965,13144,22036, , ,22500, 
15-Nov-86,3688.81,22571900,1833,15248,11013,22574, , ,22600, 
16-Nov-86,3688.74,22561200,1832,17298,13471,22026, , ,22200, 
17-Nov-86,3688.66,22549000,1831,17781,12750,22859, , ,23500, 
18-Nov-86,3688.68,22552000,1832,24857,19897,22001, , ,22300, 
19-Nov-86,3688.6,22539900,1831,17335,11686,22741, , ,23000, 
20-Nov-86,3688.56,22533800,1830,20302,15265,22569, , ,22700, 
21-Nov-86,3688.49,22523100,1830,18596,14279,23064, , ,23500, 
22-Nov-86,3688.48,22521600,1829,21106,17164,21064, , ,21000, 
23-Nov-86,3688.44,22515500,1829,19601,15855,22144, , ,22000, 
24-Nov-86,3688.38,22506400,1828,20667,18559,23817, , ,24700, 
25-Nov-86,3688.36,22503400,1828,21388,17572,22224, , ,22100, 
26-Nov-86,3688.28,22491200,1827,17379,14350,23065, , ,23100, 
27-Nov-86,3688.23,22483600,1827,19483,15492,22112, , ,22700, 
28-Nov-86,3688.25,22486700,1827,19909,15210,16052, , ,17300, 
29-Nov-86,3688.17,22474500,1826,14278,9208,20710, , ,20000, 
30-Nov-86,3688.06,22457800,1825,18627,14085,27034, , ,26800, 
1-Dec-86,3687.94,22439600,1413,16103,11631,25297, , ,25300, 
2-Dec-86,3687.79,22416900,1412,15552,11012,26887, , ,27200, 
3-Dec-86,3687.62,22391100,1410,15963,11586,29112, , ,29300, 
4-Dec-86,3687.46,22366900,1409,14534,9705,26468, , ,27000, 
5-Dec-86,3687.38,22354800,1408,19222,13830,24950, , ,25100, 
6-Dec-86,3687.28,22339700,1407,19288,14531,26691, , ,26800, 
7-Dec-86,3687.18,22324500,1407,19333,13689,26772, , ,26900, 
8-Dec-86,3687.04,22303400,1405,15020,12279,25254, , ,25800, 
9-Dec-86,3686.96,22291300,1405,20720,18171,26355, , ,26600, 
10-Dec-86,3686.79,22265700,1403,12969,7930,25754, , ,26200, 
11-Dec-86,3686.64,22243100,1402,15201,10130,26350, , ,26800, 
12-Dec-86,3686.57,22232500,1402,20835,16226,25561, , ,25900, 
13-Dec-86,3686.36,22200900,1400,9800,4045,25790, , ,26300, 
14-Dec-86,3686.24,22182900,1399,16305,9597,25133, , ,25400, 
15-Dec-86,3686.09,22160300,1398,13799,6837,25184, , ,25400, 
16-Dec-86,3685.99,22145300,1397,15937,9617,23073, , ,23400, 
17-Dec-86,3685.85,22124300,1396,14269,7978,24465, , ,25000, 
18-Dec-86,3685.75,22109300,1395,16736,9909,24297, , ,24200, 
19-Dec-86,3685.64,22092700,1394,16264,9812,24266, , ,24600, 
20-Dec-86,3685.49,22070300,1393,14806,9217,26243, , ,26300, 
21-Dec-86,3685.44,22062800,1392,21618,15640,24351, , ,25000, 
22-Dec-86,3685.25,22034300,1391,10483,3421,25138, , ,25300, 
23-Dec-86,3685.15,22019400,1390,17088,10479,24080, , ,24500, 
